-0.084083
-0.10788
-0.02654
0.0049631
0.015894
-0.0010885
1.7932e-07
0.01045
0.0048151
0.016302
8.0011e-06
0.011954
0.002908
0.011449
3.853e-05
0.00026528
0.010564
-0.014105
-0.0044131
-0.0024175
0.003472
0.001162
0.012555
0.0076145
-0.013135
-0.018305
-0.026497
0.005747
0.0057147
0.015354
0.0063497
-0.0012894
