0.012841,-0.071374,0.057885,-0.031128,0.037111,-0.012426,-0.0047363,-0.06305,0.035161,0.068008,-0.079461,0.082306,-0.034706,-0.009555,-0.056963,-0.030414,0.044095,0.069299,0.043885,-0.21504,0.0094342,-0.09745,0.017133,0.009309,0.020934,0.078997,-0.0067671,0.069704,-0.095421,0.24012,0.10931,0.13095,0.089418,0.10618,0.044793,-0.12696,0.16079,0.088357,0.20761,0.0038619,-0.043525,-0.041118,-0.05508,-0.04699,-0.029661,-0.00041264,-0.11363,-0.17161,-0.24332,-0.13291,-0.13401,-0.078823,-0.063576,-0.079034,-0.13211,-0.092541,-0.088443,-0.035087,-0.011846,-0.014895,0.084589,0.033887,0.073459,-0.077257,0.10122,0.092552,0.14623,0.11348,0.072458,0.050958,-0.053397,0.074814,0.0047664,0.049095,-0.0033196,0.0194,-0.016552,-0.0784,0.019657,-0.026873,-0.016701
-0.031376,0.0046631,0.0052969,-0.025299,-0.014502,-0.037315,-0.0044254,-0.013824,-0.035361,0.011526,-0.0023113,-0.012943,-0.040157,-0.041553,-0.0049034,0.00058886,0.0095953,-0.022962,-0.025803,0.018233,0.0011787,-0.024669,0.0033587,-0.022751,-0.03216,-0.023319,-0.029954,-0.040097,0.023496,-0.018216,0.11212,0.34402,0.080449,-0.051689,0.0037165,0.015475,0.00050052,-0.002126,-0.016083,0.15193,0.44915,0.17379,0.01953,-0.0028989,-0.03743,-0.033592,-0.017926,-0.03707,-0.013821,0.12881,0.0042678,-0.010532,0.0098114,-0.043649,0.0098901,0.0074993,-0.0032468,-0.040192,-0.019965,-0.071025,-0.013893,0.031119,-0.00474,0.0092951,0.00081708,-0.0006468,-0.011659,-0.015443,-0.018032,-0.0089663,0.032037,-0.0065535,-0.019738,-0.010294,-0.033443,-0.0081174,0.0088386,-0.016273,-0.011165,-0.014463,-0.0032033
0.072133,0.068069,0.017243,-0.027534,-0.06744,0.0032787,0.011296,0.01461,0.010664,0.028322,-0.0053354,-0.026286,-0.015623,-0.011221,-0.0039117,0.018007,-0.0067724,0.00053388,0.0162,-0.00045329,-0.0071846,-5.765e-05,-0.021361,0.027047,0.00036472,-0.036531,-0.009838,0.024469,0.028095,0.004315,0.046689,-0.01044,0.027918,-0.043925,-0.048943,-0.019315,0.009862,0.04473,-0.019757,0.077079,0.054632,0.083437,-0.02337,-0.049453,0.019989,0.0077731,0.039068,-0.023454,0.040926,0.011716,0.018789,-0.0061984,-0.033793,0.058159,0.003146,-0.012999,-0.0076835,0.012374,0.013646,-0.022377,-0.015902,-0.034133,-0.001474,0.019265,0.0084599,0.02034,-0.027848,-0.00058587,0.0028081,-0.0020857,-0.008478,-9.1377e-05,0.062943,0.017228,-0.0020196,-0.023858,-0.021787,0.014396,0.029296,-0.00054459,-0.0061654
0.0053435,-0.0247,-0.01926,0.013659,0.012684,-0.028007,0.037795,0.025306,-0.011688,-0.029712,-0.03496,-0.022429,0.00019565,-0.012455,-0.072086,0.011521,0.049074,0.042355,-0.01462,-0.0098162,-0.0043841,-0.0057539,-0.048788,-0.061444,0.0085371,0.046558,0.03627,-0.029433,-0.042379,0.026737,0.098419,-0.015297,-0.019819,0.059523,0.08216,0.0086351,-0.083004,-0.10923,-0.054676,0.080556,-0.0099661,0.010939,0.09002,0.13661,0.05199,0.016212,-0.061109,-0.12577,-0.034394,-0.017625,0.024504,-0.025176,0.051927,0.038048,-0.011502,-0.064781,-0.050372,0.017427,-0.007861,0.027711,-0.010179,0.016248,-0.0002642,-0.025037,-0.031684,0.013927,0.070698,-0.0055905,-0.010715,-0.0065457,0.018079,0.02379,0.014808,-0.0076063,-0.00011694,0.036181,-0.023983,-0.013865,-0.0288,0.011299,-0.011415
-0.0036175,-0.020143,-0.0056904,-0.034181,0.010188,0.030466,0.013564,0.013872,-0.03311,-0.033208,-0.014779,-0.019581,-0.03039,-0.032474,-0.022295,-0.0092035,-0.0022369,-0.0082051,0.0045272,-0.010407,-0.047046,-0.04643,-0.0023431,0.019265,-0.0026036,-0.0023575,-0.0073775,-0.0048441,-0.014653,-0.055479,-0.064188,0.085168,0.018063,-0.060688,-0.018958,-0.0046858,-0.027422,0.022178,0.021476,0.0089793,0.21662,0.13636,-0.021755,-0.0010142,-0.01505,0.039826,0.031848,-0.0073185,-0.088958,0.10028,0.11825,0.034118,0.037246,0.017968,-0.00034889,-0.019106,-0.033414,-0.073803,0.036731,0.047844,0.016316,0.015901,0.018808,-0.03777,-0.047323,0.0034629,0.0096537,0.047455,0.020329,0.029675,0.016743,-0.023609,-0.0047258,-0.01148,0.029334,-0.019062,-0.0044269,0.019014,0.024851,-0.0070975,-0.019686
0.02411,-0.013195,-0.020786,0.00014908,-0.02553,0.0033705,0.050023,-0.021723,-0.043809,0.071924,0.027103,-0.058796,0.0013855,0.0090267,0.021166,0.031415,0.025682,0.017826,0.014578,0.077046,-0.03592,-0.072175,0.030742,0.0014301,-0.027246,-0.03753,0.01271,-0.068351,0.12274,0.15629,-0.0040335,-0.046188,-0.066147,-0.04271,-0.0178,0.025091,-0.12369,-0.024743,0.13294,0.23049,0.1171,-0.052573,-0.097645,0.0038669,-0.0076925,-0.069526,-0.1911,-0.17934,0.14696,0.20633,0.071041,0.006971,0.066396,0.0052941,0.038555,-0.061982,-0.22998,-0.10055,0.0098588,0.020343,0.054983,0.075571,0.071024,0.076636,0.14595,0.093751,-0.063507,-0.14755,-0.1463,0.050563,0.02214,0.013376,-0.048611,0.049209,0.10013,0.0072799,-0.056008,-0.011977,0.033381,-0.024834,-0.047236
0.023096,0.033781,0.025431,0.0052864,0.022999,-0.012449,-0.062431,0.0048035,0.054173,0.011616,-0.024882,-0.0012831,-0.011522,0.0094983,-0.00379,-0.011431,-0.029537,0.0065055,-0.013853,-0.022212,0.029909,-0.0053065,-0.0072344,-0.0077448,0.017919,0.012666,0.00017498,-0.022715,-0.012529,-0.006125,0.00026292,0.056734,0.0017716,-0.012051,-0.0089193,-0.014115,0.038706,-0.0065431,0.023748,0.024795,0.1094,0.030817,0.019135,0.00051904,-0.00043343,0.026076,-0.0032901,0.014248,-0.044364,0.048729,0.0054474,0.024878,0.016764,0.04584,-0.010493,-0.014003,0.008803,-0.045236,-0.0011084,0.010376,-0.0011247,-0.0026473,0.028899,0.054503,-0.017497,0.013036,0.02241,0.018565,0.013378,0.010853,0.022605,-0.00802,0.031568,-0.012237,-0.025543,0.00046497,0.015031,0.022105,0.0093281,-0.029835,-0.062677
-0.0095865,-0.031483,-0.090694,0.10472,0.095764,-0.012166,-0.018007,-0.025457,-0.015996,-0.0070204,-0.025476,0.01489,0.16245,0.066559,-0.033683,-0.0033202,-0.01343,0.00054627,0.026746,-0.085117,0.073379,0.12362,-0.093292,-0.08937,0.02629,0.016923,0.036812,-0.012353,-0.059786,0.13208,0.071781,-0.16052,-0.06397,-0.0038478,-0.0095711,-0.0056995,-0.025455,0.045483,0.10503,-0.10034,-0.16344,0.064726,-0.0052856,-0.04104,0.014966,-0.022082,0.10092,0.0707,-0.13209,-0.099528,0.095433,0.060941,-0.03007,0.012629,0.0021294,0.062288,-0.045349,-0.081991,0.048385,0.035155,0.0060102,-0.012576,-0.0020126,0.032036,0.051001,-0.040894,-0.02481,0.052282,0.016237,-0.020745,-0.0036523,0.024081,0.043355,-0.014795,-0.1158,-0.03247,0.0074865,0.010992,0.013051,0.020315,0.0047586
0.0007117,-0.041657,-0.013686,0.026968,-0.006753,0.053286,0.0049799,-0.047482,-0.024516,0.0081153,-0.056979,-0.0069213,0.08731,-0.0074977,-0.026128,0.016713,0.02757,0.019333,-0.11876,-0.014828,0.052199,0.16402,-3.7435e-05,-0.036129,0.015166,-0.00081168,-0.015726,-0.17782,-0.10089,0.033411,0.266,0.079436,-0.056904,-0.0095258,-0.014976,-0.010209,-0.15949,-0.13418,-0.016615,0.23006,0.069564,-0.045688,0.0035922,-0.026255,-0.02718,-0.12342,-0.10387,0.0081317,0.15808,0.03685,0.029207,0.050759,0.037475,0.024839,0.022411,-0.051012,-0.027287,0.039292,-0.055867,0.024463,-0.012093,-0.011354,-0.012458,0.033605,-0.0293,0.0038768,0.031968,-0.040123,0.012319,0.008064,0.0016696,0.0047409,-0.038461,-0.050843,0.022847,0.023464,-0.0046124,0.02554,-0.0090591,-0.013432,0.017832
-0.021904,0.010593,0.014562,-0.028579,-0.030042,-0.046436,-0.031934,0.046772,0.039108,-0.02875,-3.4531e-05,0.0056341,0.018132,0.0068431,0.019005,0.020382,0.033989,-0.0056721,0.006919,0.023652,-0.0084815,-0.0083067,0.0072771,-0.0044665,0.013996,0.07229,0.01831,-0.024555,0.034978,-0.0043519,-0.0098459,0.056661,0.031989,0.018271,0.039462,0.020311,-0.038515,0.010076,-0.012782,-0.010609,0.09986,0.070544,0.0072076,0.0061456,0.028317,0.037309,0.0086177,-0.026706,-0.037016,0.02682,-0.016371,-0.016857,0.057084,0.038846,0.0025498,-0.0082586,-0.039332,-0.025431,0.015072,-0.009901,-0.054128,0.020305,0.014634,-0.018332,-0.020464,-0.011702,0.00248,0.002865,0.0045998,-0.012198,0.014832,0.0066235,0.0047903,-0.027254,-0.00066675,0.036591,0.019693,-0.0072467,-0.014433,0.014118,-0.023872
-0.0025271,0.0087403,-0.03432,-0.010426,0.046565,0.03853,0.0092472,-0.014376,-0.018798,0.0045484,0.0081438,-0.030539,0.0054303,-0.0041604,-0.0054689,0.018931,0.016692,0.013628,0.0076569,0.037605,-0.041711,0.017843,0.033581,-0.012568,0.0086404,0.010223,-0.020956,-0.035098,0.064218,-0.025639,0.058443,0.061251,0.017155,-0.017113,0.0026921,0.0064549,-0.010509,0.031828,-0.062421,0.085416,0.10942,0.038174,-0.0028489,0.023655,0.0072427,0.049067,0.023765,-0.08585,0.10001,0.14502,0.10088,0.043056,0.014861,0.039837,0.002951,-0.10767,-0.13496,0.07519,0.071824,0.047419,-0.012019,-0.023574,-0.012188,-0.041029,-0.22187,-0.21849,-0.028849,-0.02497,-0.011444,-0.0036678,0.0075384,-0.0096168,0.097388,-0.090363,-0.21789,-0.0095952,0.025592,-0.013747,0.011397,0.032174,0.0052798
0.018098,0.015905,-0.0083053,-0.0088916,0.018816,0.016433,-0.027198,0.050442,0.025343,0.0089922,-0.011029,0.013269,-0.002908,-0.001763,-0.0082591,-0.047655,-0.010288,-0.00087789,-0.031578,-0.02193,0.013211,-0.02463,0.013477,0.0060663,-0.022853,0.0023034,0.003349,0.0038812,-0.005995,0.0096077,0.030158,0.12301,0.035914,-0.00086408,0.0086452,-0.0221,0.042117,-0.023523,-0.0044008,0.04093,0.1822,0.086011,-0.0012313,-0.0012765,0.011871,0.0055521,-0.01701,-0.013992,-0.024389,0.070462,0.05254,0.016946,0.016742,0.025211,-0.016694,-0.013348,-0.00044685,-0.010433,-0.0066517,0.0040397,-0.030383,0.0076361,-0.052282,0.00062527,-0.0023562,-0.0087158,0.011065,0.022124,0.0017968,-0.029043,0.055494,-0.016475,-0.0075988,0.016118,0.0015703,-0.058794,0.0020746,0.027642,0.0040045,0.019122,0.034147
-0.013091,-0.0083248,0.028377,0.0094434,0.0026613,0.0081757,-0.0050403,0.014591,0.017233,0.0018722,-0.020417,0.039813,0.034288,0.020201,0.015709,0.024736,0.014732,-0.019568,-0.038159,0.0084395,0.032237,0.052136,0.039602,-0.032106,-0.017769,-0.018822,-0.01718,-0.049615,0.033403,0.02058,0.071224,0.082921,-0.0036121,0.016434,-0.031654,0.015504,0.012037,0.037024,0.0017133,0.061783,0.09125,-0.019068,-0.017048,-0.030463,0.003578,0.0062525,0.040101,-0.0099982,0.031296,0.043486,-0.079015,-0.086103,-0.028651,0.025347,0.0040426,0.046133,0.0024137,0.02868,0.030119,-0.042375,-0.063694,-0.032518,0.020467,0.0081939,0.0072296,0.0027954,0.0045647,-0.020242,-0.05789,-0.043172,-0.0053774,0.0090378,-0.0073188,0.01407,0.044468,-0.0036038,-0.028252,-0.032825,-0.0002994,0.017824,0.019643
-0.012543,-0.0038472,0.0081909,-0.003046,0.0015531,0.041659,-0.029489,-0.0085964,0.031894,0.0096109,0.0053446,0.02427,-0.0082106,0.021578,0.011502,-0.13879,-0.07435,0.058412,-0.0015552,-0.014399,-0.014444,-0.04144,-0.0010568,-0.072922,-0.24606,-0.19572,-0.072558,-0.0030562,0.027281,-0.0063578,0.04275,0.20649,0.12782,-0.15347,-0.12623,-0.027606,-0.0054897,0.013146,0.016665,0.10603,0.23012,0.17595,-0.027432,-0.018817,0.0089288,-0.0035777,-0.012186,-0.019701,0.037841,0.14996,0.049852,-0.068277,0.015278,-0.015554,-0.0032294,0.011359,-0.042926,-0.012336,0.077395,0.020508,-0.019541,0.033826,0.007721,-0.01832,0.0031401,-0.039262,0.0023951,0.042842,-0.019958,-0.034648,0.013748,-0.0011983,-0.0097083,-0.00059661,-0.0010327,0.033366,0.014078,-0.022927,-0.010156,0.0028461,-0.01303
0.010827,-0.018729,-0.017043,0.062333,0.063882,-0.00017788,-0.029313,-0.022915,-0.029877,-0.0082888,-0.012044,0.018114,0.057977,0.039809,-0.020395,-0.027146,-0.013645,-0.012247,-0.062702,-0.010302,-0.023054,-0.015931,0.063706,0.033969,0.003573,0.014353,-0.0016457,-0.024857,0.024811,-0.013866,-0.019803,0.1472,0.089214,0.017827,0.016424,0.0062276,-0.026238,-0.012462,-0.00068705,-0.022099,0.10957,0.075105,0.0080161,0.00045301,0.0019888,-0.011846,-0.040558,0.017371,-0.046804,0.0055882,0.038352,0.026443,0.037372,0.018334,0.01649,-0.046288,-0.017612,-0.047925,-0.043962,-0.022591,0.0094034,0.056105,0.014756,0.034677,-0.022463,-0.012195,-0.019492,-0.060724,-0.047614,0.0041253,0.028962,0.019981,0.02412,0.025768,0.025588,-0.041942,-0.069875,-0.040873,0.0022477,0.012922,0.007335
-0.016732,0.042949,0.042639,0.0052953,0.024298,0.057964,0.0019516,-0.01873,0.026246,0.00544,0.02106,0.0072253,-0.0035799,0.0091632,-0.017369,-0.022547,-0.017889,0.014414,-0.032426,-0.0037655,-0.023965,-0.0027351,-0.0047698,0.029981,0.054491,-0.0048131,0.022108,-0.046775,-0.042374,-0.013235,0.037384,-0.037134,0.016134,0.15726,0.080421,0.075684,-0.025834,-0.052043,-0.055212,-0.0085273,-0.12402,-0.1486,0.012248,0.036663,0.030194,-0.012079,-0.039351,-0.010535,0.030423,-0.030329,-0.087943,-0.088866,-0.046597,0.0032715,0.033805,0.023691,0.072311,0.090054,0.09478,-0.021728,-0.097363,-0.067693,-0.012461,0.06432,0.043373,0.074214,0.060723,0.071474,-0.042368,-0.053919,-0.034675,-0.018434,0.0083024,-0.013193,0.013023,0.0097402,-0.043324,-0.064293,0.058117,0.051007,0.027033
-0.041222,0.021445,-0.026618,-0.033123,0.044843,-0.026084,-0.012037,-0.010301,-0.004414,-0.0033858,0.0069324,-0.032679,0.11283,0.23791,0.15465,0.015365,0.027066,-0.0081825,0.027924,-0.0034599,0.04131,0.16096,0.28524,0.20712,-0.01001,0.030264,0.029213,-0.0018156,-0.0074009,0.035527,0.080792,0.15084,0.10783,-0.0038017,-0.02673,-0.016003,0.01995,-0.015635,0.00086072,-0.020908,-0.07843,0.013665,-0.00018357,-0.019048,-0.006928,0.013593,0.021733,0.00083628,-0.14555,-0.26534,-0.10804,-0.01515,0.019559,0.0055054,0.00014341,-0.025304,-0.017815,-0.20715,-0.36685,-0.22257,-0.028784,-0.02543,-0.027526,-0.0068382,0.01608,0.040624,-0.019775,-0.14418,-0.057247,0.054646,0.063058,-0.0069617,0.014203,-0.025703,-0.059167,0.059071,0.066777,0.015216,-0.0091224,-0.048637,0.029645
-0.030923,-6.3627e-05,0.041989,0.030023,-0.041693,-0.0046839,0.01405,0.022896,0.027072,0.01033,-0.0073342,0.022893,-0.028785,-0.069114,-0.028086,0.006448,0.035642,0.029697,0.045014,0.012107,-0.02901,-0.12463,-0.11564,-0.00080833,0.041459,0.001346,0.006937,0.026111,-0.016006,-0.042046,-0.13915,-0.20351,-0.031564,0.10058,0.036927,0.041911,0.011791,-0.01611,-0.017998,-0.11405,-0.26873,-0.11757,0.14759,0.12905,0.090915,-0.0069879,-0.014338,0.039922,0.042687,-0.11629,-0.064131,0.087055,0.068619,0.025259,0.0043145,-0.013741,0.039386,0.083405,0.039125,0.018653,0.038962,0.068236,0.054677,0.0074853,-0.042622,0.019813,0.068638,0.042215,-0.001151,0.0067528,0.056966,0.037089,0.0050243,-0.015824,-0.015756,0.023497,-0.001632,-0.026765,-0.0215,-0.005042,-0.0032555
